training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/rep/critic_loss,training/rep/q_max,training/rep/q_mean,training/rep/q_min,training/rep/v_max,training/rep/v_mean,training/rep/v_min,training/rep/value_loss,training/value/avg_grad_est,training/value/avg_speed,training/value/boundary_loss,training/value/fk_loss,training/value/resistance,training/value/v_mean,training/value/value_loss,time/epoch_time,time/total_time,step
16.09884262084961,0.04390096664428711,-7.428892612457275,0.019346080720424652,1.0,41.86832809448242,-47.873291015625,839.8642578125,3.4456233978271484,7.005123138427734,-27.415224075317383,-98.61958312988281,7.438719749450684,-27.080657958984375,-98.64458465576172,0.8206928968429565,0.8247814178466797,1.0,0.2030085176229477,0.2030085176229477,0.5901386737823486,-3.128220558166504,0.25986844301223755,0.025366589546203612,1068.1447668075562,41000
21.59949493408203,0.061533428728580475,-7.423993110656738,0.01812118850648403,1.0,56.21897506713867,-53.030094146728516,1191.5413818359375,4.93748140335083,6.547992706298828,-28.432405471801758,-96.09453582763672,6.486066818237305,-28.151281356811523,-98.73759460449219,0.5832076072692871,0.816602885723114,1.0,0.2247629463672638,0.2247629463672638,0.5832347869873047,-3.034940719604492,0.23166516423225403,0.025694218635559082,1093.8389978408813,42000
18.62179946899414,0.05256330594420433,-7.440003871917725,0.02212401106953621,1.0,15.09224796295166,-15.134756088256836,566.0076293945312,2.1528782844543457,7.588509559631348,-28.630619049072266,-97.77363586425781,7.776115417480469,-28.328763961791992,-97.63381958007812,0.7247036695480347,0.8490095138549805,1.0,0.1995091289281845,0.1995091289281845,0.5464720726013184,-2.9957330226898193,0.22298339009284973,0.02555913972854614,1119.3981471061707,43000
19.559345245361328,0.03568623960018158,-7.425652027130127,0.018535956740379333,1.0,10.453648567199707,-9.929896354675293,288.33544921875,1.6504924297332764,8.919054985046387,-27.003772735595703,-97.73121643066406,10.206568717956543,-26.61137580871582,-97.5277099609375,0.5857141017913818,0.8442808389663696,1.0,0.22384123504161835,0.22384123504161835,0.7283226251602173,-3.059845447540283,0.35135048627853394,0.02621744465827942,1145.615600824356,44000
17.485719680786133,0.04517284780740738,-7.433382987976074,0.02046870067715645,1.0,26.244338989257812,-30.730443954467773,587.980224609375,7.401308536529541,10.766947746276855,-28.76474380493164,-103.64324188232422,13.205604553222656,-28.430553436279297,-102.96258544921875,1.6777998208999634,0.8305582404136658,1.0,0.23901338875293732,0.23901338875293732,0.6363280415534973,-3.2415175437927246,0.2345949113368988,0.026249506950378417,1171.8651206493378,45000
18.948347091674805,0.04700255021452904,-7.426562309265137,0.018763422966003418,1.0,20.934242248535156,-18.433055877685547,525.2882080078125,2.0317625999450684,7.118616104125977,-29.23946762084961,-98.02552032470703,7.490699768066406,-28.968172073364258,-97.3934097290039,0.5102477073669434,0.8212253451347351,1.0,0.2053779810667038,0.2053779810667038,0.6662782430648804,-3.2604432106018066,0.21996474266052246,0.025261766910552978,1197.1268961429596,46000
20.112293243408203,0.0555729903280735,-7.423505783081055,0.01799950748682022,1.0,18.791027069091797,-16.217933654785156,363.7438659667969,2.0666050910949707,10.911797523498535,-28.756311416625977,-97.81289672851562,10.19361686706543,-28.48227882385254,-97.47515869140625,0.48484721779823303,0.831633985042572,1.0,0.19257178902626038,0.19257178902626038,0.5932183265686035,-3.319185256958008,0.22875171899795532,0.02591403555870056,1223.0409412384033,47000
19.676738739013672,0.058301106095314026,-7.429737091064453,0.019557222723960876,1.0,15.415873527526855,-14.193143844604492,497.5730285644531,1.8729575872421265,6.690121650695801,-28.62502670288086,-97.64990997314453,7.822019100189209,-28.411109924316406,-97.9770278930664,0.42151105403900146,0.8819678425788879,1.0,0.22088424861431122,0.22088424861431122,0.5319926142692566,-3.3006744384765625,0.21150903403759003,0.025019723892211913,1248.0606741905212,48000
21.148317337036133,0.061637505888938904,-7.452176570892334,0.025167103856801987,1.0,52.40213394165039,-51.20731735229492,1386.840576171875,11.411811828613281,7.4575395584106445,-27.762372970581055,-98.78842163085938,9.70361042022705,-27.469364166259766,-98.69456481933594,1.7465875148773193,0.8301447033882141,1.0,0.21928171813488007,0.21928171813488007,0.609616219997406,-3.06231951713562,0.2243724763393402,0.024058215141296385,1272.1188979148865,49000
16.432912826538086,0.051123056560754776,-7.430069923400879,0.01964038982987404,1.0,12.233095169067383,-11.65376091003418,584.3306884765625,2.603379726409912,10.550799369812012,-28.22698211669922,-105.57979583740234,9.237030029296875,-27.96454620361328,-99.3024673461914,0.5989721417427063,0.8609024286270142,1.0,0.22863812744617462,0.22863812744617462,0.593837559223175,-3.041248083114624,0.21463777124881744,0.024149893283843996,1296.2687997817993,50000
14.922639846801758,0.04870816320180893,-7.416292190551758,0.016195915639400482,1.0,20.95958137512207,-23.729543685913086,535.7569580078125,2.1956429481506348,9.779776573181152,-27.27175521850586,-99.89772033691406,10.399965286254883,-26.956951141357422,-99.83467102050781,0.7480833530426025,0.8451952934265137,1.0,0.19039218127727509,0.19039218127727509,0.573666512966156,-3.0861759185791016,0.21674346923828125,0.024359257221221925,1320.628066778183,51000
17.6425724029541,0.046918973326683044,-7.439309120178223,0.02195020392537117,1.0,29.807966232299805,-24.744768142700195,800.9202880859375,5.809230804443359,11.788166046142578,-28.519290924072266,-103.62523651123047,13.811025619506836,-28.316089630126953,-103.40766906738281,1.3810596466064453,0.798428475856781,1.0,0.21218453347682953,0.21218453347682953,0.5284750461578369,-3.087043523788452,0.2752985656261444,0.02414332389831543,1344.7713994979858,52000
17.333694458007812,0.04780592396855354,-7.42755126953125,0.019010767340660095,1.0,27.74085807800293,-22.234695434570312,877.157958984375,2.9403328895568848,7.877950668334961,-30.32431983947754,-105.86115264892578,8.677549362182617,-30.20013427734375,-105.20172119140625,0.7023278474807739,0.863675057888031,1.0,0.2102854698896408,0.2102854698896408,0.536512017250061,-3.1168298721313477,0.21578538417816162,0.024141072750091554,1368.9124805927277,53000
18.7213077545166,0.05315491557121277,-7.4606828689575195,0.02729356475174427,1.0,70.25799560546875,-58.712623596191406,1188.193603515625,19.679908752441406,18.130739212036133,-28.464921951293945,-100.8578109741211,16.304868698120117,-28.105222702026367,-101.35609436035156,3.5958406925201416,0.8490356802940369,1.0,0.21126151084899902,0.21126151084899902,0.6481969952583313,-3.089940309524536,0.21254706382751465,0.02413249063491821,1393.0449795722961,54000
16.0262451171875,0.03896656632423401,-7.427888870239258,0.01909518428146839,1.0,9.982234954833984,-10.431547164916992,321.9190673828125,1.7191115617752075,12.39187240600586,-30.384843826293945,-99.65374755859375,10.479641914367676,-30.11907958984375,-100.24117279052734,0.5164973735809326,0.8346237540245056,1.0,0.1964440792798996,0.1964440792798996,0.6461566686630249,-3.0879664421081543,0.22317710518836975,0.024143372297286986,1417.188360452652,55000
17.015522003173828,0.047507137060165405,-7.421442985534668,0.01748373731970787,1.0,22.311376571655273,-23.48725700378418,506.9925537109375,2.3336286544799805,8.422139167785645,-28.668790817260742,-102.10449981689453,9.157979965209961,-28.39203453063965,-101.76193237304688,0.5703873634338379,0.8570100665092468,1.0,0.19862817227840424,0.19862817227840424,0.5834434032440186,-2.911985158920288,0.30371445417404175,0.024154787063598634,1441.3431558609009,56000
20.774822235107422,0.06041332706809044,-7.424483776092529,0.01824389025568962,1.0,11.750900268554688,-14.719978332519531,501.9989318847656,11.702313423156738,8.402185440063477,-29.800508499145508,-102.88574981689453,9.533650398254395,-29.466337203979492,-102.78045654296875,0.5986781120300293,0.8997865915298462,1.0,0.23479974269866943,0.23479974269866943,0.5764989852905273,-3.028637647628784,0.3159427046775818,0.0241335654258728,1465.476730108261,57000
17.17401123046875,0.040136974304914474,-7.441527843475342,0.022504910826683044,1.0,19.863704681396484,-16.23903465270996,558.7710571289062,1.8870463371276855,9.494135856628418,-27.562013626098633,-102.48089599609375,10.527356147766113,-27.278907775878906,-101.76187896728516,0.4195462465286255,0.8414269685745239,1.0,0.21353283524513245,0.21353283524513245,0.5657799243927002,-3.0641047954559326,0.2819182276725769,0.02414115238189697,1489.617891550064,58000
16.169708251953125,0.042314328253269196,-7.4190802574157715,0.016893034800887108,1.0,36.51536560058594,-34.54191589355469,746.1876831054688,3.0896711349487305,6.66196346282959,-31.659170150756836,-102.86283874511719,7.90620231628418,-31.466344833374023,-103.38387298583984,0.6420444846153259,0.8991497159004211,1.0,0.2221868485212326,0.2221868485212326,0.625403881072998,-3.2640585899353027,0.21631035208702087,0.02413413119316101,1513.752031803131,59000
22.078113555908203,0.05472578480839729,-7.40822696685791,0.014179683290421963,1.0,12.273887634277344,-14.90765380859375,449.52813720703125,2.093876361846924,7.535926818847656,-31.88460922241211,-104.93399810791016,10.264970779418945,-31.682029724121094,-106.64833068847656,0.5025066137313843,0.8916420340538025,1.0,0.21870949864387512,0.21870949864387512,0.6617385149002075,-3.2477571964263916,0.22017452120780945,0.024147880792617798,1537.8999214172363,60000
19.74184799194336,0.055575892329216,-7.422641754150391,0.017783446237444878,1.0,22.51763916015625,-18.544973373413086,688.0635375976562,2.7419676780700684,7.591923713684082,-31.225919723510742,-104.52794647216797,9.409597396850586,-31.044551849365234,-104.81269836425781,0.5408787727355957,0.8269720077514648,1.0,0.22239919006824493,0.22239919006824493,0.635873019695282,-3.1825225353240967,0.24031174182891846,0.024160803079605102,1562.0607333183289,61000
21.932254791259766,0.06378109753131866,-7.394404411315918,0.010723995044827461,1.0,49.735321044921875,-44.00410842895508,1335.529541015625,2.888953447341919,9.534736633300781,-29.913583755493164,-109.17535400390625,11.019689559936523,-29.688383102416992,-108.1366958618164,1.060655117034912,0.881761372089386,1.0,0.2010544389486313,0.2010544389486313,0.5927616357803345,-3.1191463470458984,0.24043753743171692,0.024152512073516846,1586.2132532596588,62000
18.687725067138672,0.04528454691171646,-7.439608573913574,0.02202514186501503,1.0,28.71210289001465,-33.267642974853516,462.37005615234375,1.871485948562622,10.380026817321777,-29.646533966064453,-107.07697296142578,11.867862701416016,-29.42635154724121,-107.15098571777344,0.6056493520736694,0.8577160239219666,1.0,0.18898482620716095,0.18898482620716095,0.5781984329223633,-3.0141687393188477,0.24063019454479218,0.02415350651741028,1610.366768836975,63000
